Date,finbert_sentiment,rolling_mean_score
2014-03-05,0.3749556839466095,0.2315333974361419
2014-03-06,0.34333607825365936,0.3002006130868738
2014-03-07,0.3844169855117798,0.37708401018922977
2014-03-08,0.0,0.37708401018922977
2014-03-09,0.0,0.2205417495424097
2014-03-10,0.493766725063324,0.2443039577657526
2014-03-11,0.24989791214466095,0.22561632454395292
2014-03-12,0.06431164911815099,0.16159525726522714
2014-03-13,0.5997193217277527,0.2815391216107777
2014-03-14,0.3110530773798625,0.34374973708675016
2014-03-15,0.0,0.24499639207408536
2014-03-16,0.0,0.19501680964515317
2014-03-17,-0.2849722760064261,0.12516002462023776
2014-03-18,0.40773567286404694,0.08676329484749662
2014-03-19,0.45521679520606995,0.1155960384127381
2014-03-20,0.3333006203174591,0.18225616247622994
2014-03-21,0.3333333333333333,0.2489228291428966
2014-03-22,0.0,0.30591728434418186
2014-03-23,0.0,0.22437014977137243
2014-03-24,-0.14416378736495972,0.10449403325716648
2014-03-25,0.4335465497440762,0.12454321914248992
2014-03-26,0.06498371561368306,0.07087329559855986
2014-03-27,0.25159505506356555,0.12119230661127296
2014-03-28,0.07157110316412789,0.13550652724409856
2014-03-29,0.0,0.1643392847170905
2014-03-30,0.0,0.07762997476827525
2014-03-31,0.9775843620300293,0.2601501040515445
2014-04-01,0.2215837770038181,0.25414784843959504
2014-04-02,0.6512464795793805,0.37008292372264556
2014-04-03,0.0,0.37008292372264556
2014-04-04,0.001219893495241801,0.3703269024216939
2014-04-05,0.0,0.17481003001568804
2014-04-06,0.0,0.1304932746149244
2014-04-07,-0.6665272017319998,-0.1330614616473516
2014-04-08,0.00045171380043029785,-0.13297111888726557
2014-04-09,0.4999643564224243,-0.03322222630182905
2014-04-10,0.4985644444823265,0.06649066259463625
2014-04-11,0.06538755893707275,0.0795681743820508
2014-04-12,0.0,0.21287361472845076
2014-04-13,0.0,0.21278327196836466
2014-04-14,0.5,0.2127904006838798
2014-04-15,0.0,0.11307751178741451
2014-04-16,0.22222216924031576,0.1444444338480631
2014-04-17,0.4878735840320587,0.24201915065447482
2014-04-18,0.0,0.24201915065447482
2014-04-19,0.0,0.14201915065447485
2014-04-20,0.0,0.14201915065447485
2014-04-21,0.5999167084693908,0.21755805850028986
2014-04-22,0.35324266694840933,0.19063187508356
2014-04-23,-0.013863567262887955,0.1878591616309824
2014-04-24,0.5443993304905138,0.29673902772908517
2014-04-25,0.35580173560551237,0.36789937485018764
2014-04-26,0.0,0.24791603315630945
2014-04-27,0.0,0.17726749976662762
2014-04-28,3.990862104627821e-05,0.18004819494341445
2014-04-29,0.49867683251698813,0.1709036953487093
2014-04-30,0.1251930519938469,0.12478195862637623
2014-05-01,0.3333333333333333,0.19144862529304288
2014-05-02,0.9985024452209472,0.3911491143372323
2014-05-03,0.0,0.3911411326130231
2014-05-04,0.0,0.29140576610962543
2014-05-05,0.00022742152214050293,0.26641264001528414
2014-05-06,0.4587698181470235,0.2914999369780222
2014-05-07,-0.49274495244026184,-0.006749542554219612
2014-05-08,0.11162461174858941,0.01557537979549827
2014-05-09,0.5944871391568866,0.13447280762687558
2014-05-10,0.0,0.1344273233224475
2014-05-11,0.0,0.04267335969304279
2014-05-12,0.3624603271484375,0.21371441561078264
2014-05-13,0.5996681928634644,0.31132313183375765
2014-05-14,0.39959113001823426,0.2723439300060272
2014-05-15,0.4991784393787384,0.37217961788177484
2014-05-16,0.49999985098838806,0.4721795880794525
2014-05-17,0.0,0.399687522649765
2014-05-18,0.0,0.2797538840770721
2014-05-19,-0.0962873324751854,0.18057819157838817
2014-05-20,0.2667826847596602,0.1340990406545725
2014-05-21,0.2616328171321324,0.08642563388332139
2014-05-22,-0.1817171275615692,0.050082208371007554
2014-05-23,0.6666393677393595,0.18341008191887945
2014-05-24,0.0,0.20266754841391652
2014-05-25,0.0,0.1493110114619845
2014-05-26,0.0,0.09698444803555803
2014-05-27,0.4482161771683466,0.2229711089815412
2014-05-28,0.35096435546875,0.15983610652741928
2014-05-29,0.5591590745108468,0.2716679214295886
2014-05-30,-0.0026014894247055054,0.27114762354464755
2014-05-31,0.0,0.27114762354464755
2014-06-01,0.0,0.18150438811097822
2014-06-02,0.05212414264678955,0.12173634554658612
2014-06-03,0.39554251432418824,0.08901303350925441
2014-06-04,0.6666651566823324,0.22286636273066202
2014-06-05,0.12168183426062266,0.2472027295827865
2014-06-06,0.22893358601464164,0.29298944678571487
2014-06-07,0.0,0.2825646182563569
2014-06-08,0.0,0.2034561153915193
2014-06-09,0.32242402860096525,0.13460788977524585
2014-06-10,0.2618431323453,0.16264014939218133
2014-06-11,0.39595043659210205,0.19604351950767337
2014-06-12,0.37454002499580386,0.27095152450683413
2014-06-13,0.340880560023444,0.33912763651152295
2014-06-14,0.0,0.2746428307913299
2014-06-15,0.0,0.22227420432226994
2014-06-16,0.4772346516450246,0.23853104733285443
2014-06-17,0.1542705114071186,0.1944771446151174
2014-06-18,0.33289406895637513,0.19287984640170358
2014-06-19,0.06602830688158672,0.20608550777802095
2014-06-20,0.402087281147639,0.28650296400754877
2014-06-21,0.0,0.19105603367854382
2014-06-22,0.0,0.16020193139712008
2014-06-23,0.41145384311676025,0.17591388622919713
2014-06-24,0.09090909090909091,0.18089004303469797
2014-06-25,0.19988142251968383,0.14044887130910694
2014-06-26,0.13727866278754342,0.1679046038666156
2014-06-27,0.34452787041664124,0.23681017794994386
2014-06-28,0.0,0.1545194093265918
2014-06-29,0.0,0.13633759114477362
2014-06-30,0.5768337500722784,0.21172805665529254
2014-07-01,0.0011419097582499186,0.18450070604943386
2014-07-02,0.5333293994267782,0.22226101185146124
2014-07-03,-0.08877627717124091,0.20450575641721308
2014-07-04,0.0,0.20450575641721308
2014-07-05,0.0,0.08913900640275736
2014-07-06,0.0,0.08891062445110738
2014-07-07,0.5709014981985092,0.09642504420545359
2014-07-08,0.4444444047080146,0.2030691805813047
2014-07-09,0.2626354190019461,0.2555962643816939
2014-07-10,-0.30106279483208287,0.19538370541527733
2014-07-11,0.08812268007369269,0.2130082414300159
2014-07-12,0.0,0.09882794179031404
2014-07-13,0.0,0.009939060848711115
2014-07-14,0.3635463172739202,0.03012124050310594
2014-07-15,0.6113075088052189,0.2125953012305663
2014-07-16,0.5112292282283306,0.29721661086149387
2014-07-17,0.5955144492062655,0.41631950070274704
2014-07-18,0.533260295788447,0.5229715598604364
2014-07-19,0.0,0.4502622964056524
2014-07-20,0.0,0.3280007946446085
2014-07-21,0.3999510486920675,0.30574515873735597
2014-07-22,0.749594509601593,0.33656117081642145
2014-07-23,0.5117880779763927,0.33226672725401063
2014-07-24,0.2857137748173305,0.38940948221747673
2014-07-25,0.10735215159023509,0.41087991253552375
2014-07-26,0.0,0.33088970279711016
2014-07-27,0.0,0.18097080087679157
2014-07-28,6.3677628835042315e-06,0.07861445883408975
2014-07-29,0.45454508608037775,0.1123807210866992
2014-07-30,0.6495328214433458,0.22081685505732135
2014-07-31,0.35,0.29081685505732136
2014-08-01,-0.333176056543986,0.22418164374852415
2014-08-02,0.0,0.22418037019594744
2014-08-03,0.0,0.13327135297987186
2014-08-04,0.17543059587478638,0.03845090786616
2014-08-05,0.08333173394203186,-0.014882745345433624
2014-08-06,0.2631538980885556,0.1043832455810747
2014-08-07,0.21637726771204094,0.1476586991234829
2014-08-08,0.0999793529510498,0.16765456971369286
2014-08-09,0.3307766795158386,0.1987237864419033
2014-08-10,0.40657956898212433,0.26337335344992174
2014-08-11,0.3258137632818783,0.27590532648858634
2014-08-12,0.22308496634165445,0.277246866214509
2014-08-13,0.5564105153083801,0.36853309868597506
2014-08-14,0.36533332922879386,0.37544442862856614
2014-08-15,0.21908741527133518,0.3379459978864083
2014-08-16,0.6420914133389791,0.4012015278978285
2014-08-17,0.17714289161894056,0.39201311295328567
2014-08-18,0.20776230096817017,0.3222834700852437
2014-08-19,0.3206060425988559,0.3133380127592561
2014-08-20,0.32935829415465845,0.3353921885359208
2014-08-21,0.04080103635787964,0.21513411313970082
2014-08-22,0.09099810156557295,0.19790515512902734
2014-08-23,0.06229267337105491,0.1688112296096043
2014-08-24,0.42674142784542507,0.19003830665891813
2014-08-25,-0.032292674417081085,0.11770811294457022
2014-08-26,0.27503759000036454,0.1645554236730672
2014-08-27,0.21654182236369063,0.18966416783269074
2014-08-28,0.32955499710860076,0.2431166325801999
2014-08-29,0.02568695374897548,0.16290573776090997
2014-08-30,0.11111952861150105,0.19158817836662642
2014-08-31,0.00508715347810225,0.13759809106217397
2014-09-01,0.08333264787991841,0.11095625616541953
2014-09-02,0.33037527402242023,0.1111203115481834
2014-09-03,0.2508673071861267,0.15615638223561365
2014-09-04,0.1559321767575032,0.1651189118648141
2014-09-05,0.30437303935327836,0.22497608903984928
2014-09-06,-0.22700758775075278,0.16290804191371508
2014-09-07,0.32153392732143404,0.16113977257351783
2014-09-08,0.3132634327329438,0.17361899768288128
2014-09-09,0.17466398720013893,0.17736535977140844
2014-09-10,0.06813569690870203,0.13011789128249313
2014-09-11,0.2226459694945294,0.22004860273154958
2014-09-12,0.37954954624176024,0.23165172651561483
2014-09-13,0.0,0.16899903996902607
2014-09-14,0.26605069239934287,0.18727638100886684
2014-09-15,0.21418055079200052,0.21648535178552658
2014-09-16,0.028970301151275635,0.1777502181168758
2014-09-17,0.35291922376269386,0.17242415362106253
2014-09-18,0.44281297100001366,0.2609867478210653
2014-09-19,0.10074287858502619,0.22792518505820195
2014-09-20,0.24531956229891097,0.23415298735958406
2014-09-21,0.3293012636048453,0.29421917985029794
2014-09-22,0.17278323442705215,0.2581919819831696
2014-09-23,0.49997773170471194,0.26962493412410926
2014-09-24,0.12268774271011353,0.27401390694912675
2014-09-25,0.23214798503451878,0.2713795914962483
2014-09-26,0.12491981188456218,0.23050330115219167
2014-09-27,-0.282805187361581,0.13938561679446504
2014-09-28,0.1666616996129354,0.07272241037610974
2014-09-29,0.34509972631931307,0.11720480709794964
2014-09-30,0.32603498147084164,0.13598220638521422
2014-10-01,0.15492484304640028,0.14198321261758184
2014-10-02,0.04309777238152244,0.20716380456620254
2014-10-03,2.30305724673801e-05,0.17383607075810895
2014-10-04,0.3293615525419062,0.17068843600262756
2014-10-05,0.00029602977964613173,0.10554064566438845
2014-10-06,0.12452888138153974,0.09946145333141634
2014-10-07,0.29935421901089804,0.15071274265729145
2014-10-08,0.4998259276151657,0.25067332206583115
2014-10-09,0.03331020971139272,0.19146305349972842
2014-10-10,-0.057897118159702846,0.17982442391185866
2014-10-11,-0.03363288300377982,0.14819207103479473
2014-10-12,0.0,0.08832122723261512
2014-10-13,0.21957083660013535,0.032270209029609045
2014-10-14,0.2710828575594672,0.07982473859922394
2014-10-15,-0.03724226584801307,0.08395570906156188
2014-10-16,0.15042518686365197,0.12076732303504827
2014-10-17,0.31858261142458233,0.18448384531996473
2014-10-18,0.0,0.14056967799993764
2014-10-19,0.24999907612800598,0.1363529217136454
2014-10-20,0.27171210809187457,0.19814379650162292
2014-10-21,0.5653404545783997,0.2811268500445725
2014-10-22,0.13757647905084822,0.2449256235698257
2014-10-23,-0.12484132892945234,0.2199573577839352
2014-10-24,-0.07117479471933275,0.15572258361446747
2014-10-25,-0.24942240118980408,0.05149568175813174
2014-10-26,-0.15929398934046426,-0.09343120702564107
2014-10-27,0.39857732909066335,-0.04123103701767805
2014-10-28,0.15859949427682,0.015457127623576419
2014-10-29,0.2512325202977216,0.07993859062698729
2014-10-30,0.37516631321473554,0.20485633350789523
2014-10-31,0.1255619940550431,0.26182753018699667
2014-11-01,0.0,0.182112064368864
2014-11-02,-0.4770968556404114,0.054972794385417745
2014-11-03,0.08884091237012078,0.022494472799897584
2014-11-04,0.31528449058532715,0.010518108274015902
2014-11-05,0.25461040161274096,0.036327789785555474
2014-11-06,0.2235109737941197,0.08102998454437942
2014-11-07,0.20941773908478872,0.21833290348941942
2014-11-08,-0.13023375471433005,0.17451797007252928
2014-11-09,0.3332543869813283,0.1781119493517295
2014-11-10,0.3679850728888261,0.20078688360694655
2014-11-11,0.024084339218754924,0.1609015566918736
2014-11-12,0.23929154872894287,0.16687631862070443
2014-11-13,0.07326033185510074,0.20757513593459054
2014-11-14,0.14915487468242644,0.1707552334748102
2014-11-15,0.0,0.09715821889704497
2014-11-16,0.3329536517461141,0.1589320814025168
2014-11-17,0.38011389119284494,0.18709654989529723
2014-11-18,0.09867480198542276,0.1921794439213616
2014-11-19,0.2332724889119466,0.20900296676726565
2014-11-20,0.5271803180376688,0.3144390303747994
2014-11-21,0.2649576971607824,0.30083983945773307
2014-11-22,-0.1964988244904412,0.1855172963210759
2014-11-23,-1.309812068939209e-05,0.1657797162998534
2014-11-24,0.0764450476719783,0.13441422805185976
2014-11-25,0.14807025825276093,0.05859221609487818
2014-11-26,0.2857315516471863,0.06274698699215896
2014-11-27,0.0,0.10204675189024721
2014-11-28,0.3767294260588559,0.17739525672615625
2014-11-29,0.0,0.16210624719176062
2014-11-30,0.0,0.13249219554120845
2014-12-01,0.11762558011447682,0.09887100123466652
2014-12-02,-0.16979211966196697,0.06491257730227314
2014-12-03,0.19324373006820678,0.028215438104143304
2014-12-04,0.41577845124097973,0.11137112835233924
2014-12-05,0.14285687037876674,0.1399425024280926
2014-12-06,0.3104672034581502,0.17851082709682728
2014-12-07,0.0,0.21246925102922068
2014-12-08,0.14546665123530797,0.2029138352626409
2014-12-09,0.2575008206897312,0.1712583091523912
2014-12-10,0.29424092386450085,0.201535119849538
2014-12-11,0.249646266301473,0.18937093241820258
2014-12-12,0.29830992552969193,0.24903291752414097
2014-12-13,0.0,0.21993958727707935
2014-12-14,0.5060774154133267,0.26965490622179844
2014-12-15,0.30194647203792224,0.2711960158564828
2014-12-16,0.3243484355901417,0.2861364497142165
2014-12-17,-0.002581482348234757,0.22595816813863118
2014-12-18,0.6361003801936195,0.3531782441773551
2014-12-19,0.12095085859298706,0.2761529328132871
2014-12-20,0.09322269260883331,0.23440817692746937
2014-12-21,0.14285593373434885,0.19810967655631076
2014-12-22,0.1288671623105588,0.2243994054880695
2014-12-23,0.2642573965223212,0.15003080875380984
2014-12-24,0.2857070735522679,0.182982051745666
2014-12-25,0.0,0.16433751322389933
2014-12-26,0.0,0.13576632647702955
2014-12-27,-0.0019104348288642035,0.10961080704914497
2014-12-28,0.862079632282257,0.2291752542011321
2014-12-29,0.17647018853355856,0.20732787719739026
2014-12-30,0.11021986272599962,0.2293718497425902
2014-12-31,0.1960324227809906,0.2685783342987883
2015-01-01,0.4257262746493022,0.35410567619442157
2015-01-02,0.003093910217285156,0.1823085317814272
2015-01-03,-0.01996722486284044,0.14302104910214739
2015-01-04,0.10241075924464635,0.14145922840587674
2015-01-05,0.2592492970553311,0.15410260326074482
2015-01-06,0.3299622999297248,0.13494980831682937
2015-01-07,0.367853303750356,0.20790168702344358
2015-01-08,0.14285714285714285,0.24046656056744023
2015-01-09,0.19556710124015808,0.25909782896654254
2015-01-10,0.31493908166885376,0.2702357858892471
2015-01-11,0.0,0.20424332590330213
2015-01-12,0.6089126904805501,0.2524552032493409
2015-01-13,0.44473111629486084,0.31282999793688454
2015-01-14,0.04768812656402588,0.2832542030016581
2015-01-15,0.04723849621686069,0.22971408591125947
2015-01-16,-1.7955899238586426e-05,0.22971049473141175
2015-01-17,0.16616234680016836,0.1411604259953354
2015-01-18,0.4035186701350742,0.13291793676337807
2015-01-19,0.7691795780108526,0.2772162270527434
2015-01-20,0.2514303574959437,0.31805459930856006
2015-01-21,0.13418686787287396,0.34489556406298255
2015-01-22,0.4310929412427156,0.39788168295149196
2015-01-23,0.09722374558448792,0.33662269804137473
2015-01-24,0.10957727167341444,0.2047022367738871
2015-01-25,0.15876558754179212,0.18616928278305675
2015-01-26,0.40916973835713155,0.24116585687990827
2015-01-27,0.5281181652495202,0.2605709016812692
2015-01-28,0.241896981994311,0.28950554896323377
2015-01-29,0.22078588936063978,0.31174727250067885
2015-01-30,0.2799878311157227,0.33599172121546494
2015-01-31,0.08333333333333333,0.27082444021070534
2015-02-01,0.42054213177074085,0.24930923351494946
2015-02-02,-0.10576950758695602,0.17977593559869604
2015-02-03,0.42569566856731067,0.22075789144003025
2015-02-04,0.14601005365451178,0.19396233594778806
2015-02-05,0.24259210410325424,0.22581409010177228
2015-02-06,0.37239894829690456,0.21618545340700504
2015-02-07,0.2508634179830551,0.28751203852100726
2015-02-08,0.07192736162858851,0.2167583771332628
2015-02-09,0.41660964488983154,0.27087829538032676
2015-02-10,0.3865878913137648,0.29967745282242886
2015-02-11,0.34030913966042653,0.2932594910951333
2015-02-12,0.3274796821854331,0.30858274393560886
2015-02-13,0.12166035611455034,0.3185293428328012
2015-02-14,0.33287063903278774,0.3017815416613924
2015-02-15,0.2169946531454722,0.267862894027734
2015-02-16,0.5216371646294227,0.30412849902153316
2015-02-17,0.21669427156448365,0.2819714168973433
2015-02-18,0.2072345825933641,0.299086262193106
2015-02-19,0.26146631002426146,0.28480539639140073
2015-02-20,0.3992609018864839,0.3212586461396031
2015-02-21,0.13977791666984557,0.2448867965476877
2015-02-22,0.10536028523194163,0.22261999928117926
2015-02-23,0.13737181491321987,0.20864744574515043
2015-02-24,0.12182625343925074,0.18071943442814828
2015-02-25,0.24634019817624772,0.15013529368610107
2015-02-26,0.3052088412745246,0.1832214786070369
2015-02-27,0.1928732991218567,0.20072408138501988
2015-02-28,-0.24862997233867645,0.12352372393464062
2015-03-01,0.15924226840337116,0.13100692692746468
2015-03-02,0.42355976147311075,0.16645083958683732
2015-03-03,0.2704975510898389,0.15950858154990016
2015-03-04,0.32405551959728374,0.1857450256449856
2015-03-05,0.16429129345663662,0.2683292788040482
2015-03-06,0.25564985645228416,0.2876107964138308
2015-03-07,0.4197784923017025,0.2868545425795491
2015-03-08,0.5165354325657799,0.33606211887473736
2015-03-09,0.2894216487484594,0.3291353447049725
2015-03-10,0.5139747858047485,0.3990720431745949
2015-03-11,0.49627917043624387,0.44719790597138676
2015-03-12,0.046817081315176826,0.3726056237740817
2015-03-13,0.18727471828460693,0.3067534809178471
2015-03-14,0.19998817443847655,0.28886678605585053
2015-03-15,0.29988929629325867,0.24604968815355255
2015-03-16,0.3444352691823786,0.2156809079027795
2015-03-17,0.38328104830802756,0.2829737013013497
2015-03-18,0.03834614157676697,0.25318798595978165
2015-03-19,0.019049723943074543,0.21700029586070127
2015-03-20,0.11111792176961899,0.17924602095597333
2015-03-21,0.19459681808948517,0.14927833073739466
2015-03-22,0.0,0.07262212107578914
2015-03-23,0.24167229589961825,0.1132873519403594
2015-03-24,0.5110637426376343,0.21169015567927135
2015-03-25,0.10975160806075386,0.2114168929374983
2015-03-26,-0.1110289976710365,0.15029172978539398
2015-03-27,-0.07769837975502014,0.13475205383438996
2015-03-28,0.007203137874603272,0.08785822222938697
2015-03-29,0.3222775161266327,0.05010097692718664
2015-03-30,0.3569251327287583,0.09953568186078753
2015-03-31,0.049238783121109006,0.13158923801921663
2015-04-01,0.2937142007491168,0.20587175412004402
2015-04-02,0.12759926444605776,0.2299509794343349
2015-04-03,0.499980092048645,0.26549149461873733
2015-04-04,0.0,0.19410646807298573
2015-04-05,0.7215574860572815,0.32857020866022024
2015-04-06,0.24577108273903528,0.31898158505820395
2015-04-07,0.17362010180950166,0.3281857525308927
2015-04-08,0.3053860180079937,0.28926693772276246
2015-04-09,-0.10099573731422425,0.26906779025991756
2015-04-10,0.1205959035002667,0.14887547374851462
2015-04-11,0.0,0.09972125720070757
2015-04-12,0.0,0.06499723683880723
2015-04-13,0.2207695816953977,0.048073949576288036
2015-04-14,-0.06980194648106892,0.054312707742919096
2015-04-15,0.3817248429570879,0.10653849563428335
2015-04-16,0.05015462118646373,0.1165694198715761
2015-04-17,0.23954610391096634,0.16447864065376935
2015-04-18,0.0,0.12032472431468981
2015-04-19,-0.3309738834698995,0.0680903369169237
2015-04-20,0.5745078607609397,0.10664694047769405
2015-04-21,0.40205956609160814,0.17702792945872292
2015-04-22,0.12453187629580498,0.15402508393569064
2015-04-23,0.4437240421772003,0.24276989237113072
2015-04-24,0.14310073852539062,0.33758481677018876
2015-04-25,0.09993409514427185,0.24267006364685514
2015-04-26,-0.0404476340000446,0.1541686236285246
2015-04-27,0.38666066953114103,0.2065943822755918
2015-04-28,0.33022711505281166,0.18389499685071412
2015-04-29,0.3685216319102507,0.22897917552768612
2015-04-30,0.221161192239717,0.25322459494677513
2015-05-01,-0.23660295318674157,0.21399353110943573
2015-05-02,0.3808661928543678,0.21283463577408107
2015-05-03,0.35649864077568055,0.21808894091865488
2015-05-04,0.43474178910255434,0.23133297235711558
2015-05-05,0.38465866843859353,0.2640324675968909
2015-05-06,0.08316441323306109,0.3279859408808514
2015-05-07,0.001331627368927002,0.2520790277837633
2015-05-08,0.37344344622559017,0.2554679888737452
2015-05-09,0.3048283542905535,0.22948530191134503
2015-05-10,0.046362811868840996,0.16182613059739454
2015-05-11,0.44022544970115024,0.2332383378910124
2015-05-12,0.1781440911621883,0.26860083064966467
2015-05-13,0.3198330541451772,0.25787875223358203
2015-05-14,0.45605114764637417,0.2881233109047462
2015-05-15,0.49957987169424695,0.3787667228698274
2015-05-16,0.15556351496623114,0.32183433592284355
2015-05-17,0.2173066847026348,0.3296668546309328
2015-05-18,0.490065336227417,0.3637133110473808
2015-05-19,0.11869712244896662,0.29624250600789925
2015-05-20,0.2666664520899455,0.24965982208703902
2015-05-21,0.3479086865078319,0.2881288563953591
2015-05-22,0.4932969808578491,0.343326915626402
2015-05-23,0.4999239444732666,0.3452986372755719
2015-05-24,-0.1970367133617401,0.28215187011343057
2015-05-25,0.5444051112447467,0.3376996019443908
2015-05-26,0.3269722620646159,0.33351231705574763
2015-05-27,0.1473907321691513,0.26433106731800804
2015-05-28,0.32710643929819905,0.22976756628299455
2015-05-29,0.32167526527687357,0.33350996201071725
2015-05-30,0.23010197281837463,0.27064933432544286
2015-05-31,0.3264442245165507,0.27054372681582983
2015-06-01,0.37545918596201927,0.3161574175744034
2015-06-02,0.3197030782699585,0.3146767453687553
2015-06-03,0.3832497503608465,0.3269916423855499
2015-06-04,0.04614618149670688,0.29020048412121635
2015-06-05,0.2113646353994097,0.2671845662977882
2015-06-06,0.19510446389516195,0.2311136218844167
2015-06-07,0.17469373842080435,0.20211175391458586
2015-06-08,0.2545114134220367,0.1763640865268239
2015-06-09,0.2540915480681828,0.21795315984111907
2015-06-10,0.3321318153072806,0.24210659582269325
2015-06-11,0.4220928664390857,0.287504276331478
2015-06-12,0.20013049148744153,0.29259162694480545
2015-06-13,0.28942688306172687,0.29957472087274345
2015-06-14,0.24061718758414774,0.2968798487759365
2015-06-15,0.041400100176150985,0.2387335057497105
2015-06-16,0.22544835970319552,0.1994046044025325
2015-06-17,0.5671147108078003,0.27280144826660424
2015-06-18,0.41470424471230344,0.29785692059671953
2015-06-19,0.1249884491165479,0.27473117290319965
2015-06-20,0.24999305605888367,0.3164497640797461
2015-06-21,-0.0029456069072087607,0.27077097075766526
2015-06-22,0.4795056206208688,0.25324915272027904
2015-06-23,0.20646821306301996,0.21160194639042226
2015-06-24,0.1380405788836272,0.21421237234383814
2015-06-25,0.15065913933974046,0.1943455890000095
2015-06-26,0.25261445177925956,0.2454576007373032
2015-06-27,0.0,0.1495564766131294
2015-06-28,0.6039184927940369,0.22904653255933277
2015-06-29,0.4992519083775972,0.3012887984581268
2015-06-30,-1.3947486877441405e-06,0.27115669164044115
2015-07-01,0.19980208873748778,0.2605942190320868
2015-07-02,0.2678097811612216,0.31415617526433115
2015-07-03,-0.17047252655029296,0.15927797139546515
2015-07-04,0.815252959728241,0.2224781816655939
2015-07-05,0.0,0.22247846061533144
2015-07-06,0.24985273679097494,0.23248859022602889
2015-07-07,0.08052444458007812,0.1950315229098002
2015-07-08,-0.02669502258300781,0.22378702370325723
2015-07-09,0.15103830282504743,0.0909440923226185
2015-07-10,0.16415274601716262,0.12377464152605104
2015-07-11,0.29277971386909485,0.13236003694167503
2015-07-12,0.0,0.1162551480256594
2015-07-13,0.26922110181588393,0.17543837290543776
2015-07-14,0.10122029220356661,0.1654747707811416
2015-07-15,0.342255137860775,0.20109524914986404
2015-07-16,0.8328700065612793,0.3091133076883009
2015-07-17,0.5421892404556274,0.4175511557794264
2015-07-18,0.0,0.36370693541624965
2015-07-19,0.0,0.3434628769755363
2015-07-20,0.5471672996094352,0.3844453093252684
2015-07-21,0.43423944579230417,0.30471919717147333
2015-07-22,0.328776512075873,0.26203665149552247
2015-07-23,0.4580305516719818,0.35364276182991883
2015-07-24,-0.007033739400946576,0.3522360139497295
2015-07-25,0.8319187760353088,0.40918630923490423
2015-07-26,0.850781261920929,0.49249467246062917
2015-07-27,-0.1580158574827786,0.3951361985488989
2015-07-28,0.3080687706287091,0.36514384234024433
2015-07-29,0.19060633138374047,0.40467185649718174
2015-07-30,0.601871907711029,0.35866248283232577
